application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,customer_name,email,phone,address,national_id,DTI,LTV,CCR,ITI,CWI,currency_code,session_user_name,session_user_email,session_flagged,created_at
APP_00078,28,124901.0,13,47849.0,60,172430.0,land,0,814,9215.0,36149.0,0,bank,Hanh Vo,chris.do@gmail.com,+1-202-555-1077,"22 Bay St, Toronto, CA",41410379,0.07377843251855411,0.27749811517717177,3.603628080001597,0.006384923525992871,2.007590484806697,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00079,39,39120.0,7,97083.0,24,177242.0,real_estate,0,549,28846.0,48452.0,1,bank,Chris Do,julia.ngo@gmail.com,+1-202-555-1078,"10 Broadway, New York, NY",65852653,0.7373721881390405,0.5477426343643124,1.8256749379396822,0.10340299079323491,0.21684520225953646,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00080,57,100091.0,3,58953.0,36,22926.0,deposit,0,511,31777.0,135678.0,1,bank,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1079,"22 Bay St, Toronto, CA",72833016,0.3174810922060893,2.5714472651137323,0.38888606177802,0.016360944873043817,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00081,61,62055.0,24,41450.0,36,177257.0,deposit,0,596,44895.0,144293.0,1,bank,Ivan Pham,ivan.pham@gmail.com,+1-202-555-1080,"55 Nguyen Hue, Ho Chi Minh",11206614,0.7234711143340469,0.23384125873731232,4.276405307599415,0.01855432904450709,0.635595068893801,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00082,64,52044.0,2,48872.0,60,154884.0,car,0,759,18985.0,112296.0,4,bank,Felix Nguyen,bao.tran@gmail.com,+1-202-555-1081,"23 Elm St, Boston, MA",29940264,0.364787487510561,0.31553937140053,3.169176624652088,0.015650859528855244,1.3043338667783102,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00083,63,89424.0,9,32665.0,24,47652.0,deposit,1,690,11794.0,189849.0,3,bank,Julia Ngo,emma.tran@gmail.com,+1-202-555-1082,"22 Bay St, Toronto, CA",71781069,0.13188853104311893,0.6854906404767758,1.4588091229143898,0.01522009378477748,0.3982974616640738,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00084,45,76753.0,20,67581.0,24,67071.0,deposit,0,341,46214.0,218933.0,2,non-bank,Julia Ngo,duy.le@gmail.com,+1-202-555-1083,"22 Bay St, Toronto, CA",39229356,0.6021132724453688,1.0076038824529079,0.9924535002441367,0.036687491041166274,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00085,29,104463.0,3,38290.0,36,152511.0,land,0,552,33649.0,221332.0,2,non-bank,Julia Ngo,duy.le@gmail.com,+1-202-555-1084,"8 Rue Lafayette, Paris, FR",10839828,0.32211404995069715,0.25106385768895195,3.9830504048053283,0.010181701761212641,1.523079865070354,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00086,57,64704.0,19,57667.0,36,49591.0,land,0,706,38236.0,177917.0,4,non-bank,Giang Ho,giang.ho@gmail.com,+1-202-555-1085,"23 Elm St, Boston, MA",12096195,0.5909371909000898,1.1628521304268686,0.8599545667365935,0.02475675554937238,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00087,56,127909.0,21,40132.0,24,94863.0,car,1,423,22248.0,168211.0,2,bank,Chris Do,emma.tran@gmail.com,+1-202-555-1086,"21 Königstr, Berlin, DE",84380171,0.17393615773713988,0.42305219105446357,2.3637745440047255,0.013073096237145001,1.1265648398008528,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00088,64,34763.0,19,35467.0,24,140269.0,deposit,0,843,22369.0,152554.0,1,bank,Ivan Pham,felix.nguyen@gmail.com,+1-202-555-1087,"78 Oak St, Chicago, IL",23816951,0.6434715070620878,0.2528498812995013,3.9549158372570576,0.04251047569556855,0.7991409174560131,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00089,49,132734.0,9,97172.0,24,132893.0,deposit,0,744,19452.0,79001.0,0,non-bank,Hanh Vo,ivan.pham@gmail.com,+1-202-555-1088,"19 Pine Ave, San Jose, CA",19038198,0.14654873657088505,0.731204803864758,1.3676058947021634,0.030503362613683017,0.31373371527756677,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00090,27,28729.0,0,37844.0,36,182680.0,deposit,0,765,37475.0,151224.0,1,bank,Duy Le,giang.ho@gmail.com,+1-202-555-1089,"21 Königstr, Berlin, DE",60609653,1.3044310626892233,0.20716006130939235,4.827185286967424,0.03659097853016064,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00091,43,116986.0,26,11699.0,36,29415.0,land,0,344,10530.0,12928.0,3,non-bank,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1090,"23 Elm St, Boston, MA",20704294,0.09001077051954857,0.3977222505524257,2.5143174630308134,0.0027778727558271286,1.3780125813723105,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00092,40,68309.0,9,40966.0,36,64643.0,real_estate,0,618,48770.0,290226.0,2,bank,Giang Ho,alice.nguyen@gmail.com,+1-202-555-1091,"44 Maple Dr, Los Angeles, CA",68778105,0.7139615570422533,0.6337267762944072,1.5779670946638291,0.016658777678092467,0.16532080783846567,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00093,58,72916.0,24,55553.0,60,197096.0,car,1,590,8796.0,117327.0,2,bank,Chris Do,duy.le@gmail.com,+1-202-555-1092,"44 Maple Dr, Los Angeles, CA",58968625,0.1206319600636332,0.2818575719446347,3.5478912029952743,0.012697944666710863,1.8945344980625698,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00094,38,27379.0,5,13990.0,24,117216.0,car,0,644,23049.0,229325.0,2,bank,Bao Tran,bao.tran@gmail.com,+1-202-555-1093,"55 Nguyen Hue, Ho Chi Minh",68402064,0.8418495927535395,0.11935230685230583,8.37855611150762,0.021290648549704413,0.41782437393589134,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00095,35,112762.0,4,34040.0,72,55751.0,deposit,1,767,15730.0,287444.0,4,bank,Hanh Vo,ivan.pham@gmail.com,+1-202-555-1094,"23 Elm St, Boston, MA",54244414,0.13949734839750855,0.6105720076769814,1.6378084606344996,0.00419270479213926,0.5488358715905308,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00096,24,45685.0,23,20775.0,60,63648.0,land,0,494,32126.0,154124.0,4,bank,Emma Tran,julia.ngo@gmail.com,+1-202-555-1095,"22 Bay St, Toronto, CA",80052441,0.7032067418189625,0.326404600301654,3.0636823104691664,0.007579074094215205,0.599755720116691,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00097,57,107394.0,28,52561.0,24,73128.0,land,1,593,34034.0,259929.0,0,bank,Ivan Pham,felix.nguyen@gmail.com,+1-202-555-1096,"78 Oak St, Chicago, IL",68027921,0.3169078347021219,0.7187534186631561,1.3912977302562473,0.020392588660217467,0.26729241383690727,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00098,54,115647.0,25,73695.0,24,114422.0,real_estate,1,673,45933.0,148974.0,0,non-bank,Felix Nguyen,duy.le@gmail.com,+1-202-555-1097,"78 Oak St, Chicago, IL",47375326,0.3971828062984738,0.6440632046284749,1.5526426487549825,0.026551704755610007,0.33314249064227036,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00099,22,130654.0,22,97005.0,24,62632.0,deposit,0,714,39460.0,48363.0,1,non-bank,Alice Nguyen,bao.tran@gmail.com,+1-202-555-1098,"21 Königstr, Berlin, DE",11384122,0.30201907327750926,1.5488089155702909,0.6456574403381202,0.03093571570584565,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00100,40,113511.0,7,41964.0,24,127397.0,car,0,723,12433.0,17678.0,4,bank,Hanh Vo,giang.ho@gmail.com,+1-202-555-1099,"78 Oak St, Chicago, IL",34614164,0.1095312348582947,0.32939551166824704,3.035864073968091,0.015403793464308573,1.7914570518697837,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00101,42,62687.0,27,87009.0,36,93491.0,real_estate,0,485,10332.0,49330.0,2,bank,Julia Ngo,chris.do@gmail.com,+1-202-555-1100,"10 Broadway, New York, NY",21828788,0.1648188619649981,0.9306671230385712,1.0744980404325866,0.038555309180523745,0.062219358189883826,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00102,41,117322.0,20,25381.0,12,125184.0,deposit,1,849,44327.0,283327.0,4,bank,Ivan Pham,giang.ho@gmail.com,+1-202-555-1101,"10 Broadway, New York, NY",11402262,0.377823426126384,0.20274955265848507,4.9321933729953535,0.018028019750405366,1.4880916555384545,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00103,61,128243.0,5,79147.0,12,37783.0,real_estate,0,305,24393.0,147781.0,3,non-bank,Giang Ho,hanh.vo@gmail.com,+1-202-555-1102,"19 Pine Ave, San Jose, CA",34585349,0.190209212198715,2.094778074795488,0.47737753799890736,0.05143035746811639,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00104,27,64644.0,3,58453.0,36,127720.0,real_estate,0,570,4877.0,102560.0,2,bank,Duy Le,alice.nguyen@gmail.com,+1-202-555-1103,"8 Rue Lafayette, Paris, FR",28596684,0.07544397005135704,0.45766520513623193,2.185003336013512,0.025117481040766613,1.0956019798205734,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00105,34,40522.0,26,77026.0,60,185550.0,real_estate,0,634,41248.0,139357.0,1,bank,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1104,"19 Pine Ave, San Jose, CA",16906621,1.0179161936725478,0.415122608461329,2.408926855866819,0.03168073309918659,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00106,28,136252.0,8,76776.0,24,33935.0,car,1,333,32422.0,84222.0,1,bank,Duy Le,julia.ngo@gmail.com,+1-202-555-1105,"55 Nguyen Hue, Ho Chi Minh",38114902,0.2379561400933547,2.2624429055546704,0.44200010419922314,0.02347855444225909,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00107,31,43492.0,22,55581.0,72,70869.0,real_estate,0,548,1278.0,262460.0,0,bank,Giang Ho,duy.le@gmail.com,+1-202-555-1106,"78 Oak St, Chicago, IL",55590861,0.02938471443023937,0.7842780341192794,1.2750580234252484,0.01774943284564044,0.2669755219551825,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00108,60,99228.0,4,29455.0,36,141159.0,deposit,0,627,39141.0,299828.0,2,non-bank,Hanh Vo,emma.tran@gmail.com,+1-202-555-1107,"19 Pine Ave, San Jose, CA",26038616,0.394455194098436,0.20866540567728442,4.792361228993217,0.008245600479922085,1.4375656599670252,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00109,62,54535.0,8,54987.0,72,126541.0,land,2,634,30368.0,34625.0,1,non-bank,Felix Nguyen,chris.do@gmail.com,+1-202-555-1108,"22 Bay St, Toronto, CA",34580004,0.5568533969010625,0.43453900316892996,2.3012893956752998,0.01400400354492917,0.5766619753421898,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00110,22,40753.0,8,83545.0,24,137552.0,car,0,365,30730.0,218420.0,1,bank,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1109,"10 Broadway, New York, NY",11813002,0.7540549162024697,0.6073703035942727,1.6464420372254276,0.08541804692958893,0.15898924101565873,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00111,48,122051.0,8,97212.0,48,115436.0,real_estate,1,452,43246.0,107324.0,0,bank,Alice Nguyen,bao.tran@gmail.com,+1-202-555-1110,"22 Bay St, Toronto, CA",14536401,0.35432728941180036,0.8421289718978409,1.187466567913414,0.01659347321986539,0.12104204704933313,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00112,31,42964.0,20,93112.0,60,139056.0,car,0,434,24776.0,23735.0,3,non-bank,Bao Tran,alice.nguyen@gmail.com,+1-202-555-1111,"21 Königstr, Berlin, DE",24170284,0.57666883902801,0.669600736393966,1.4934272703840374,0.036120162616161584,0.20888313922692217,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00113,29,108778.0,27,22239.0,12,125002.0,real_estate,0,651,23063.0,277440.0,4,bank,Emma Tran,julia.ngo@gmail.com,+1-202-555-1112,"44 Maple Dr, Los Angeles, CA",50763129,0.2120189744249737,0.1779091534535433,5.6208462610726375,0.017036992772854302,1.9433759651325557,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00114,33,111636.0,27,61752.0,72,22221.0,deposit,1,480,30867.0,27946.0,2,bank,Julia Ngo,emma.tran@gmail.com,+1-202-555-1113,"78 Oak St, Chicago, IL",69948959,0.27649682897989647,2.778992844606328,0.3598425961912107,0.0076827068925324,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00115,29,32528.0,22,14936.0,36,152246.0,car,0,614,9889.0,69711.0,2,non-bank,Giang Ho,giang.ho@gmail.com,+1-202-555-1114,"14 High St, London, UK",80950501,0.3040150024594102,0.09810438369480907,10.19322442420928,0.012754823194704609,1.883117454888111,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00116,42,46617.0,6,68550.0,36,93793.0,car,0,702,7583.0,17395.0,4,bank,Emma Tran,hanh.vo@gmail.com,+1-202-555-1115,"21 Königstr, Berlin, DE",66662686,0.162665980221804,0.7308647766890841,1.3682421590080034,0.04084704435321305,0.30834168725399425,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00117,64,124295.0,28,99271.0,48,17878.0,real_estate,0,738,42188.0,146672.0,2,bank,Giang Ho,hanh.vo@gmail.com,+1-202-555-1116,"23 Elm St, Boston, MA",65516471,0.33941831932096755,5.5526904575452765,0.18009287707386668,0.016639010686594236,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00118,46,88411.0,16,9994.0,48,86534.0,real_estate,0,401,10778.0,183889.0,3,bank,Giang Ho,julia.ngo@gmail.com,+1-202-555-1117,"10 Broadway, New York, NY",94211526,0.12190790738708845,0.11549217648554191,8.658595157093389,0.00235500484474775,2.3300379770469073,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00119,52,40168.0,16,67374.0,12,91554.0,real_estate,0,796,25217.0,102995.0,2,bank,Julia Ngo,alice.nguyen@gmail.com,+1-202-555-1118,"44 Maple Dr, Los Angeles, CA",33007735,0.6277882891854056,0.7358935710072664,1.3588921542434564,0.13977544312716556,0.1335838627289018,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00120,42,148971.0,21,94824.0,72,24648.0,real_estate,0,391,13494.0,30753.0,2,bank,Chris Do,bao.tran@gmail.com,+1-202-555-1119,"78 Oak St, Chicago, IL",81835145,0.09058138832390136,3.8471275559881595,0.25993419387496564,0.00884064683718106,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00121,21,58123.0,23,85482.0,48,199248.0,land,0,312,11522.0,43684.0,2,bank,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1120,"22 Bay St, Toronto, CA",94318407,0.1982347779708515,0.42902312695735756,2.3308766757913673,0.030639763948228205,1.067050633459294,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00122,24,25500.0,28,42286.0,72,50694.0,deposit,0,324,29888.0,280682.0,3,bank,Bao Tran,felix.nguyen@gmail.com,+1-202-555-1121,"44 Maple Dr, Los Angeles, CA",61098049,1.172078431372503,0.8341421075472278,1.198836494347983,0.023031590413622568,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00123,32,140520.0,17,14872.0,36,71486.0,deposit,0,410,40118.0,243715.0,3,non-bank,Ivan Pham,alice.nguyen@gmail.com,+1-202-555-1122,"44 Maple Dr, Los Angeles, CA",85649919,0.2854967264446322,0.208040735248857,4.806750941366003,0.002939874118272366,1.6975724615615815,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00124,31,27072.0,18,92770.0,48,92664.0,car,0,780,22095.0,281702.0,2,bank,Bao Tran,julia.ngo@gmail.com,+1-202-555-1123,"23 Elm St, Boston, MA",22380071,0.8161569148935869,1.0011439178105737,0.9988573892422011,0.07139141302057467,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00125,57,94169.0,22,92525.0,36,167841.0,deposit,0,414,6936.0,163933.0,0,non-bank,Julia Ngo,chris.do@gmail.com,+1-202-555-1124,"14 High St, London, UK",89090473,0.07365481209315089,0.5512657813049222,1.814007025128324,0.02729283404111193,0.7540514906500081,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00126,58,149135.0,7,60002.0,72,150638.0,land,0,681,12223.0,168355.0,4,bank,Bao Tran,chris.do@gmail.com,+1-202-555-1125,"55 Nguyen Hue, Ho Chi Minh",60766463,0.0819592986220533,0.398319149218654,2.5105496483450134,0.0055879646702620515,1.3867460586328884,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00127,58,97226.0,9,97994.0,60,156024.0,real_estate,1,530,8228.0,237939.0,4,bank,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1126,"14 High St, London, UK",29938082,0.08462756875732741,0.6280700405065848,1.5921791130069025,0.016798318693622034,0.5420644344042728,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00128,49,98079.0,18,5438.0,72,53515.0,real_estate,0,321,44140.0,188825.0,0,non-bank,Ivan Pham,bao.tran@gmail.com,+1-202-555-1127,"8 Rue Lafayette, Paris, FR",15543555,0.4500453715882049,0.10161636924226664,9.84093416697134,0.0007700708385763314,1.4822107074738258,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00129,45,73521.0,1,63578.0,48,170323.0,land,0,544,15976.0,136567.0,1,non-bank,Chris Do,ivan.pham@gmail.com,+1-202-555-1128,"10 Broadway, New York, NY",74793534,0.2172984589437002,0.3732790051842654,2.6789612759130095,0.018015827676977382,1.3141255780309808,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00130,49,40863.0,9,8661.0,60,167311.0,car,0,315,18696.0,94649.0,4,bank,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1129,"44 Maple Dr, Los Angeles, CA",48779640,0.4575288157991225,0.05176587313446186,19.317746218679215,0.003532535545544641,1.5431690691013005,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00131,38,96586.0,21,93890.0,36,97060.0,real_estate,1,561,3551.0,150797.0,1,non-bank,Julia Ngo,julia.ngo@gmail.com,+1-202-555-1130,"22 Bay St, Toronto, CA",37900310,0.0367651626529721,0.9673397898207194,1.0337629140483433,0.027002418109074635,0.032521615021738,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00132,50,137162.0,29,69639.0,36,112793.0,deposit,0,607,22301.0,28552.0,4,bank,Alice Nguyen,emma.tran@gmail.com,+1-202-555-1131,"21 Königstr, Berlin, DE",45123276,0.1625887636517391,0.6174053354374773,1.6196815003087117,0.014103152962284883,0.518928251315683,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00133,55,36387.0,15,91775.0,60,15130.0,land,0,586,45696.0,65810.0,3,bank,Ivan Pham,alice.nguyen@gmail.com,+1-202-555-1132,"21 Königstr, Berlin, DE",99191184,1.2558331272157295,6.065763384004886,0.16485971125033871,0.0420365331933877,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00134,54,135047.0,11,58453.0,12,154000.0,land,0,455,20485.0,223863.0,4,bank,Felix Nguyen,alice.nguyen@gmail.com,+1-202-555-1133,"10 Broadway, New York, NY",48503242,0.15168793086851134,0.3795649350649326,2.6345953158947766,0.03606954121844524,1.3866469346193573,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00135,48,76880.0,13,12909.0,60,192497.0,deposit,0,721,32562.0,261735.0,0,bank,Hanh Vo,felix.nguyen@gmail.com,+1-202-555-1134,"8 Rue Lafayette, Paris, FR",17089861,0.423543184183137,0.06706078536288843,14.911844449607644,0.002798517169568306,1.6133975070611828,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00136,23,92025.0,20,7520.0,12,98730.0,deposit,1,628,9097.0,39517.0,2,non-bank,Chris Do,giang.ho@gmail.com,+1-202-555-1135,"21 Königstr, Berlin, DE",35184332,0.09885357239880359,0.07616732502785296,13.12898936170038,0.00680974372849158,2.497525544257223,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00137,52,45675.0,16,36879.0,48,111776.0,deposit,2,440,7146.0,38102.0,2,bank,Duy Le,felix.nguyen@gmail.com,+1-202-555-1136,"22 Bay St, Toronto, CA",23082744,0.15645320197043994,0.3299366590323475,3.030884785379131,0.01682129173473403,1.6956893572507579,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00138,37,102724.0,0,75628.0,36,103845.0,car,0,539,36581.0,34811.0,4,bank,Bao Tran,alice.nguyen@gmail.com,+1-202-555-1137,"10 Broadway, New York, NY",71724739,0.3561095751723029,0.728277721604307,1.3731025546093858,0.020450700690387857,0.24023716239175125,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00139,53,47794.0,16,19348.0,36,23867.0,deposit,1,359,3286.0,239557.0,1,bank,Alice Nguyen,ivan.pham@gmail.com,+1-202-555-1138,"23 Elm St, Boston, MA",82035936,0.06875340000836781,0.8106590690073822,1.2335641926813503,0.011245019132725954,0.2175058603143851,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00140,44,59148.0,12,85953.0,36,126986.0,land,0,807,22422.0,100254.0,1,non-bank,Hanh Vo,alice.nguyen@gmail.com,+1-202-555-1139,"8 Rue Lafayette, Paris, FR",85685001,0.37908297829173637,0.6768698911690999,1.4773888055099706,0.04036625639526225,0.29641883531412866,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00141,59,115201.0,21,27750.0,36,146517.0,land,0,714,15835.0,104761.0,0,bank,Bao Tran,felix.nguyen@gmail.com,+1-202-555-1140,"21 Königstr, Berlin, DE",66959443,0.1374554040329499,0.18939781731812563,5.279891891891702,0.006691203490524515,2.0975415964540387,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00142,35,31314.0,26,52159.0,36,186170.0,deposit,1,458,812.0,13615.0,3,bank,Chris Do,alice.nguyen@gmail.com,+1-202-555-1141,"19 Pine Ave, San Jose, CA",79166528,0.02593089353004963,0.2801686630498991,3.5692785521194126,0.046268797057891636,2.1034964015761637,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00143,61,80897.0,28,24292.0,36,186518.0,real_estate,0,671,26560.0,292053.0,4,bank,Emma Tran,felix.nguyen@gmail.com,+1-202-555-1142,"14 High St, London, UK",47556134,0.32831872628156383,0.1302394406974119,7.6781656512428915,0.008341196555608065,1.7526056409072654,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00144,58,99320.0,18,49246.0,48,102428.0,car,0,673,48200.0,135870.0,0,bank,Ivan Pham,julia.ngo@gmail.com,+1-202-555-1143,"10 Broadway, New York, NY",66497687,0.48530004027385737,0.48078650369039244,2.0799252731185867,0.010329826150945921,0.5558374945813956,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00145,35,41503.0,10,47956.0,60,192124.0,real_estate,0,635,3457.0,241259.0,1,bank,Felix Nguyen,bao.tran@gmail.com,+1-202-555-1144,"78 Oak St, Chicago, IL",19627732,0.08329518348071023,0.24960962711581974,4.006255734423138,0.019258045602807663,2.063659407277902,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00146,42,61844.0,13,5519.0,48,109502.0,car,2,329,40788.0,215227.0,1,non-bank,Julia Ngo,emma.tran@gmail.com,+1-202-555-1145,"21 Königstr, Berlin, DE",58451031,0.6595304314080483,0.050400905919526125,19.84091320891106,0.0018591806264838856,0.969928781690661,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00147,44,67937.0,5,58942.0,48,131272.0,car,0,783,26958.0,51114.0,4,bank,Alice Nguyen,bao.tran@gmail.com,+1-202-555-1146,"23 Elm St, Boston, MA",60172080,0.3968088081604958,0.44900664269607804,2.2271385429744117,0.01807495669970315,0.7401991602889428,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00148,54,107952.0,28,79731.0,72,123583.0,deposit,0,825,36177.0,242391.0,2,bank,Chris Do,chris.do@gmail.com,+1-202-555-1147,"8 Rue Lafayette, Paris, FR",12797576,0.3351211649622023,0.6451615513460537,1.5499993728913277,0.010258031347122883,0.365682942319519,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00149,51,147088.0,25,93946.0,72,199746.0,deposit,0,835,4827.0,169588.0,1,bank,Felix Nguyen,duy.le@gmail.com,+1-202-555-1148,"23 Elm St, Boston, MA",59347767,0.032817089089524416,0.4703273156909252,2.1261788687117904,0.008870917787565434,1.0892209564465511,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00150,58,129530.0,25,36418.0,12,149602.0,car,0,839,43454.0,185249.0,1,non-bank,Giang Ho,giang.ho@gmail.com,+1-202-555-1149,"55 Nguyen Hue, Ho Chi Minh",75064059,0.33547440747316964,0.2434325744308215,4.107913669064636,0.023429578731416715,1.5082752502885708,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00151,37,48720.0,9,88655.0,60,31040.0,car,0,810,570.0,68091.0,2,bank,Hanh Vo,felix.nguyen@gmail.com,+1-202-555-1150,"55 Nguyen Hue, Ho Chi Minh",43083168,0.011699507389162322,2.856153350515372,0.3501212565563098,0.030328065133593533,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00152,43,27270.0,9,88482.0,24,21795.0,land,1,706,45340.0,255593.0,1,bank,Giang Ho,hanh.vo@gmail.com,+1-202-555-1151,"14 High St, London, UK",35746620,1.6626329299596017,4.0597384721264484,0.24632128568522133,0.13519435276297215,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00153,39,31489.0,25,98896.0,24,86697.0,deposit,1,331,32890.0,280183.0,0,non-bank,Bao Tran,ivan.pham@gmail.com,+1-202-555-1152,"14 High St, London, UK",34366694,1.044491727269807,1.1407084443521558,0.8766481960847671,0.13086051213105662,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00154,61,99464.0,16,40440.0,60,107011.0,deposit,1,555,16874.0,127885.0,4,bank,Emma Tran,hanh.vo@gmail.com,+1-202-555-1153,"78 Oak St, Chicago, IL",21654422,0.16964932035711242,0.37790507517918365,2.646167161226443,0.006776321080881122,1.366896021130208,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00155,34,44532.0,21,85834.0,12,136375.0,real_estate,1,434,355.0,36818.0,2,non-bank,Giang Ho,chris.do@gmail.com,+1-202-555-1154,"8 Rue Lafayette, Paris, FR",39505783,0.00797179556274122,0.6293968835930294,1.5888226110864971,0.16062232400828852,0.584128637608215,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
