application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,co_loaners,credit_score,existing_debt,DTI,LTV,CCR,ITI,CWI,synthetic_score,synthetic_approved,customer_name,email,address,national_id,session_user_name,session_user_email,session_flagged,created_at
APP_0088,34,102183,15,72460,48,105152,0,428,73,0.0007144045487018319,0.6890976871576319,1.4511730609991518,0.014773331506237525,0.4508507409121457,0.41,1,Julia Ngo,chris.do@gmail.com,"55 Nguyen Hue, Ho Chi Minh",28168052,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0089,54,98203,22,55086,36,118154,0,356,6665,0.06786961701780936,0.4662220491900362,2.144900700722468,0.015581669262895701,1.067196728641037,0.223,0,Ivan Pham,alice.nguyen@gmail.com,"55 Nguyen Hue, Ho Chi Minh",55671051,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0090,57,88921,18,94567,36,201573,0,642,30490,0.3428886314818733,0.46914517321267996,2.1315363710385005,0.029541515626658646,0.743545413301154,0.121,0,Bao Tran,julia.ngo@gmail.com,"55 Nguyen Hue, Ho Chi Minh",82052525,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0091,40,134025,27,119609,24,287540,0,428,16490,0.12303674687558201,0.41597342978368085,2.4039996990192845,0.03718491574799957,1.231256143437666,0.239,0,Chris Do,bao.tran@gmail.com,"22 Bay St, Toronto, CA",87671466,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0092,56,61041,26,96028,36,220470,2,771,29370,0.48115201258169954,0.4355603937043569,2.29589286458114,0.043699225837884464,0.6723714046976685,0.0,0,Julia Ngo,ivan.pham@gmail.com,"23 Elm St, Boston, MA",65601001,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0093,58,153759,22,111970,24,258075,0,544,1754,0.011407462327408403,0.4338661241887032,2.3048584442261113,0.030342397300140118,1.2899733206810138,0.453,1,Julia Ngo,chris.do@gmail.com,"8 Rue Lafayette, Paris, FR",68670218,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0094,38,69761,18,113685,24,185582,0,302,19985,0.286478118146238,0.6125863499692825,1.6324229229889462,0.06790147790029619,0.4512475941385399,0.052,0,Julia Ngo,hanh.vo@gmail.com,"44 Maple Dr, Los Angeles, CA",87772313,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0095,60,98575,8,13542,36,34868,1,823,24608,0.2496373319807228,0.38837902948260905,2.5748043125090403,0.0038160453122618693,1.1816743655426238,0.337,1,Alice Nguyen,felix.nguyen@gmail.com,"10 Broadway, New York, NY",66238416,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0096,33,95290,12,32645,36,68498,1,583,25879,0.27158148808898863,0.4765832579053333,2.0982692602235535,0.009516271964847908,0.7999996602096812,0.109,0,Felix Nguyen,bao.tran@gmail.com,"10 Broadway, New York, NY",95395878,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0097,31,139720,3,87457,24,162918,0,444,33069,0.23668050386487094,0.5368160669784767,1.862835450564256,0.026081031108751828,0.6586191213722483,0.208,0,Hanh Vo,alice.nguyen@gmail.com,"8 Rue Lafayette, Paris, FR",21483441,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0098,51,84253,11,72038,48,162231,0,672,46834,0.5558733813632682,0.44404583587600127,2.252019767344981,0.017812916651459086,0.5560553057372828,0.0,0,Julia Ngo,julia.ngo@gmail.com,"22 Bay St, Toronto, CA",41311069,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0099,49,63415,27,8867,48,15262,0,591,28033,0.4420562958290556,0.5809854540688912,1.7212134882145345,0.002913020053028704,0.4023965251125647,0.276,1,Chris Do,hanh.vo@gmail.com,"44 Maple Dr, Los Angeles, CA",20096388,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0100,27,27917,12,14120,24,28599,0,316,50472,1.8079306515742448,0.49372355676770185,2.025424929178327,0.021074375230461666,0.0,0.0,0,Bao Tran,emma.tran@gmail.com,"44 Maple Dr, Los Angeles, CA",18152115,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0101,57,74096,3,63904,12,158060,0,717,31784,0.4289570287194932,0.4043021637352879,2.473397596394553,0.07187072625903534,0.8413733413227149,0.0,0,Bao Tran,bao.tran@gmail.com,"22 Bay St, Toronto, CA",52474704,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0102,29,136549,19,75091,24,208212,0,520,15620,0.11439117093497489,0.3606468407200336,2.7727956745814706,0.02291332537430723,1.5700035015376537,0.298,1,Giang Ho,julia.ngo@gmail.com,"55 Nguyen Hue, Ho Chi Minh",30333605,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0103,56,26338,28,22623,48,64297,0,684,13741,0.5217176702862586,0.35185156383656546,2.8421075896210564,0.017894771812216687,0.8810475095473521,0.026,0,Julia Ngo,felix.nguyen@gmail.com,"78 Oak St, Chicago, IL",46644149,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0104,21,145981,26,23041,48,46249,0,792,19349,0.13254464622108267,0.4981945555579473,2.0072479493076685,0.003288241848756548,0.8737426262098291,0.51,1,Giang Ho,julia.ngo@gmail.com,"21 Königstr, Berlin, DE",49405740,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0105,56,98281,8,18132,12,36999,2,635,35847,0.36473987851161094,0.49006729911617913,2.040536068828478,0.015374283939663495,0.6610110694970817,0.174,0,Duy Le,hanh.vo@gmail.com,"21 Königstr, Berlin, DE",65883119,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0106,55,43933,13,69099,48,179639,0,669,14548,0.33114060045978355,0.3846547798640586,2.5997337153938176,0.032767225092071486,1.0699969323025615,0.071,0,Bao Tran,giang.ho@gmail.com,"14 High St, London, UK",95112427,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0107,55,65794,15,3918,12,6382,0,440,54850,0.8336626440100794,0.6139141335003738,1.6288922919852913,0.004962458582435886,0.10460828105134302,0.118,0,Ivan Pham,duy.le@gmail.com,"55 Nguyen Hue, Ho Chi Minh",86444899,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0108,50,99794,7,69974,24,187163,0,430,28791,0.2885043188969248,0.3738666296223058,2.674750621659435,0.02921601832987776,1.1915778342353924,0.215,0,Alice Nguyen,felix.nguyen@gmail.com,"23 Elm St, Boston, MA",44047883,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0109,41,67618,8,58683,60,116678,0,528,51796,0.7660090508444384,0.5029482850237362,1.9882759913432855,0.01446434381353611,0.23124763724207495,0.0,0,Emma Tran,bao.tran@gmail.com,"78 Oak St, Chicago, IL",39302636,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0110,52,39657,7,57520,24,70848,0,769,40995,1.0337393146228653,0.811878952122843,1.2317107093184765,0.060434895896480954,0.0,0.0,0,Felix Nguyen,felix.nguyen@gmail.com,"44 Maple Dr, Los Angeles, CA",79369588,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0111,33,114908,29,82475,24,94361,1,588,20001,0.17406098792076988,0.8740369432286551,1.1441163989087464,0.029906171312616334,0.119031356139125,0.252,1,Giang Ho,julia.ngo@gmail.com,"55 Nguyen Hue, Ho Chi Minh",21128705,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0112,55,115752,22,64147,36,172169,1,491,13695,0.11831329048310078,0.3725815913433872,2.6839758679283103,0.01539378249241136,1.4847391418995952,0.308,1,Chris Do,ivan.pham@gmail.com,"44 Maple Dr, Los Angeles, CA",58642901,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0113,45,41048,25,88146,36,97942,1,728,44636,1.0874098616253878,0.899981621776144,1.1111338007396692,0.059649678423599854,0.0,0.0,0,Emma Tran,julia.ngo@gmail.com,"19 Pine Ave, San Jose, CA",48071478,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0114,41,62966,24,92379,60,144224,2,769,19844,0.31515421020867906,0.6405244619480763,1.5612206237348145,0.024452085251950494,0.384349581308859,0.273,1,Bao Tran,bao.tran@gmail.com,"78 Oak St, Chicago, IL",26452789,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0115,43,57922,28,110653,60,184597,2,796,14812,0.2557232139774135,0.5994301099151091,1.668251199696333,0.03183965793024927,0.49736385516573506,0.17,0,Ivan Pham,chris.do@gmail.com,"22 Bay St, Toronto, CA",65480392,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0116,46,114022,3,96511,12,129902,2,464,55823,0.48958095806072083,0.7429523794860684,1.345981287107155,0.07053536451441869,0.176595437094162,0.0,0,Felix Nguyen,duy.le@gmail.com,"14 High St, London, UK",38866070,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0117,22,123589,26,63571,12,103480,0,690,28957,0.23430078728689255,0.6143312717433261,1.6277862547387705,0.04286452138047743,0.48069544100560624,0.421,1,Alice Nguyen,emma.tran@gmail.com,"10 Broadway, New York, NY",26703886,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0118,27,123144,1,60581,48,150567,0,624,2914,0.023663353472357374,0.4023524411059502,2.4853832059556216,0.01024901064315243,1.4502340581112128,0.0,0,Hanh Vo,hanh.vo@gmail.com,"14 High St, London, UK",68787268,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0119,31,151732,14,30577,24,31474,0,546,29686,0.19564758917037808,0.9715002859502773,1.0293357752558776,0.008396657703144843,0.023596301550673063,0.112,0,Bao Tran,duy.le@gmail.com,"14 High St, London, UK",25677832,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0120,26,128767,17,73152,48,194170,0,518,27646,0.2146978651362522,0.3767420301797375,2.6543361767278726,0.011835330480388907,1.2991537313667434,0.313,1,Duy Le,hanh.vo@gmail.com,"22 Bay St, Toronto, CA",70556804,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0121,40,68291,10,19278,36,52303,0,363,51838,0.759075134351514,0.3685830640689756,2.7130926444650525,0.007841443235347516,0.4127266152111696,0.0,0,Duy Le,bao.tran@gmail.com,"8 Rue Lafayette, Paris, FR",24588452,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0122,50,39545,4,111954,12,195306,1,451,42693,1.0796055127070154,0.5732235568799701,1.7445200707433253,0.2359211025217425,0.0,0.0,0,Giang Ho,giang.ho@gmail.com,"14 High St, London, UK",49128376,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0123,49,107976,5,101870,48,133167,0,602,11481,0.1063291842631686,0.7649793116913293,1.3072248944733356,0.01965521659093162,0.27455792205866314,0.0,0,Julia Ngo,hanh.vo@gmail.com,"23 Elm St, Boston, MA",82719364,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0124,41,148661,24,17008,24,37446,0,787,9027,0.06072204545913144,0.4542007156972587,2.201669802445778,0.00476699784501069,1.1287019540748804,0.473,1,Alice Nguyen,bao.tran@gmail.com,"23 Elm St, Boston, MA",30578103,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0125,58,156645,9,94956,36,117683,0,776,36215,0.23119154776724293,0.8068794983132584,1.2393424322844133,0.01683849894087511,0.18400848491821795,0.383,1,Emma Tran,giang.ho@gmail.com,"8 Rue Lafayette, Paris, FR",79086505,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0126,45,56078,9,16701,36,28890,0,403,2842,0.05067941082064178,0.5780893042575085,1.7298365367342237,0.008272703496090657,0.6928488510572454,0.243,0,Felix Nguyen,felix.nguyen@gmail.com,"19 Pine Ave, San Jose, CA",74971609,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0127,24,56921,27,87383,36,254883,0,673,19140,0.33625551202543286,0.34283573247332955,2.916848814986863,0.042643410261381354,1.2722978352281216,0.142,0,Hanh Vo,bao.tran@gmail.com,"14 High St, London, UK",91239136,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0128,54,30050,4,13261,36,39662,1,346,8292,0.27594009983360146,0.3343502596944094,2.9908754995850244,0.012258273247948972,1.4415131154733343,0.0,0,Giang Ho,bao.tran@gmail.com,"55 Nguyen Hue, Ho Chi Minh",25198573,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0129,46,44070,27,60118,36,152952,0,671,1233,0.027978216473791062,0.3930514148229485,2.5441964137196424,0.0378929985114141,1.5009925521785648,0.198,0,Julia Ngo,alice.nguyen@gmail.com,"22 Bay St, Toronto, CA",74360479,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0130,48,99905,27,79970,60,129705,1,488,55129,0.5518142235123312,0.6165529470721975,1.621920720270081,0.013341007290036596,0.2787360209280256,0.0,0,Chris Do,bao.tran@gmail.com,"44 Maple Dr, Los Angeles, CA",94300271,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0131,45,98818,17,88270,60,209670,0,547,5389,0.05453459895970315,0.4209948967424981,2.3753257052225853,0.014887638554131152,1.300322869449316,0.252,1,Felix Nguyen,giang.ho@gmail.com,"8 Rue Lafayette, Paris, FR",78671682,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0132,45,75074,4,51977,36,125306,0,694,555,0.007392705863547867,0.414800568209021,2.4107970833252708,0.019231765398346038,1.4003674754551227,0.215,0,Alice Nguyen,julia.ngo@gmail.com,"8 Rue Lafayette, Paris, FR",26911321,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0133,24,66843,4,110829,12,196797,0,533,55973,0.8373801295573083,0.5631640726230555,1.7756814552147742,0.13817078825352266,0.1261412177518274,0.0,0,Alice Nguyen,ivan.pham@gmail.com,"19 Pine Ave, San Jose, CA",83994513,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0134,45,137021,8,93595,36,213562,1,744,11299,0.08246181242291269,0.43825680598608163,2.28176718841816,0.018974179950802243,1.1760703429569919,0.145,0,Ivan Pham,ivan.pham@gmail.com,"19 Pine Ave, San Jose, CA",19658112,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0135,55,87104,17,27366,60,27953,1,593,48993,0.5624655584129252,0.9790004650663263,1.0214499744207768,0.005236269287201427,0.009385102580283288,0.0,0,Bao Tran,alice.nguyen@gmail.com,"19 Pine Ave, San Jose, CA",62995984,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0136,34,134113,4,81534,24,115624,0,849,1877,0.01399566037595152,0.7051650176433897,1.4181077832560476,0.025331250511571757,0.4122560887210746,0.123,0,Hanh Vo,emma.tran@gmail.com,"10 Broadway, New York, NY",54788292,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0137,47,155033,13,88472,36,181383,1,651,9213,0.05942605767804236,0.48776346184592556,2.050174066371258,0.015851822228088695,0.9877663617311112,0.314,1,Julia Ngo,duy.le@gmail.com,"21 Königstr, Berlin, DE",57797149,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0138,22,67813,3,42035,36,55801,0,462,6637,0.0978720894223807,0.7533019121520985,1.327488997264153,0.017218511035589596,0.29543696483910764,0.0,0,Giang Ho,duy.le@gmail.com,"21 Königstr, Berlin, DE",56759463,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0139,36,52369,16,89373,12,119028,1,726,42375,0.8091619087628023,0.7508569412239073,1.3318116209593351,0.14221676945099607,0.06332229639420384,0.0,0,Alice Nguyen,alice.nguyen@gmail.com,"10 Broadway, New York, NY",12832902,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0140,40,153641,0,108108,36,288930,0,524,37208,0.24217494028286565,0.37416675319281356,2.672605172605148,0.019545564009063755,1.2675421148126935,0.155,0,Felix Nguyen,duy.le@gmail.com,"78 Oak St, Chicago, IL",55737361,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0141,64,110702,21,98602,24,293662,0,593,28530,0.2577189210673677,0.33576697019021756,2.978256019147654,0.03711239784733289,1.468422012297905,0.158,0,Duy Le,emma.tran@gmail.com,"21 Königstr, Berlin, DE",94306995,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0142,30,64273,1,92216,48,194754,1,375,14498,0.2255690569912681,0.47349990244102574,2.1119328533009227,0.029890726535662143,0.8611152081442359,0.0,0,Ivan Pham,duy.le@gmail.com,"78 Oak St, Chicago, IL",49300073,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0143,33,108951,5,77236,48,206848,0,365,5331,0.04893025304953558,0.3733949566831665,2.678129369723928,0.014768871633117605,1.5960180750134958,0.064,0,Chris Do,bao.tran@gmail.com,"78 Oak St, Chicago, IL",34922173,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0144,38,94532,5,34652,48,103285,0,616,34152,0.3612744890619011,0.3354988623711058,2.9806360383238206,0.007636743818512452,1.2650827655608188,0.182,0,Duy Le,giang.ho@gmail.com,"19 Pine Ave, San Jose, CA",99533339,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0145,64,147246,24,96041,36,123239,0,402,13842,0.0940059492278222,0.7793068752586374,1.2831915536073002,0.018118017165026094,0.2565698627971611,0.079,0,Chris Do,felix.nguyen@gmail.com,"10 Broadway, New York, NY",18909318,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0146,58,59555,1,45610,24,86498,0,848,35411,0.5945932331458217,0.5272954287960354,1.8964700723525127,0.031910279012466645,0.36343503361397705,0.0,0,Giang Ho,duy.le@gmail.com,"21 Königstr, Berlin, DE",53765254,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0147,22,158836,12,65267,36,116511,1,770,41248,0.25968923921528964,0.5601788672314154,1.7851441003876112,0.011414114068421837,0.581250626283597,0.116,0,Hanh Vo,julia.ngo@gmail.com,"55 Nguyen Hue, Ho Chi Minh",56133803,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0148,31,151365,17,39789,48,46159,1,685,50966,0.3367092788953831,0.8619987434736268,1.1600944984794501,0.005476414626781126,0.10618919534134744,0.336,1,Felix Nguyen,chris.do@gmail.com,"19 Pine Ave, San Jose, CA",53015191,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0149,57,49394,15,39622,36,99477,1,704,29639,0.6000526379722112,0.39830312534555323,2.510650648629486,0.022282283497601255,0.6041807418649452,0.0,0,Julia Ngo,felix.nguyen@gmail.com,"8 Rue Lafayette, Paris, FR",92955336,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0150,23,47222,20,21440,48,40040,0,627,284,0.0060141459489219855,0.5354645354645221,1.8675373134327486,0.009458868041534702,0.8623198174136997,0.282,1,Felix Nguyen,hanh.vo@gmail.com,"23 Elm St, Boston, MA",47958945,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0151,58,96976,24,115471,12,223858,0,333,16840,0.1736512126711746,0.5158225303540614,1.9386512630876849,0.09922644089807119,0.7756533329771895,0.254,1,Duy Le,bao.tran@gmail.com,"23 Elm St, Boston, MA",97597147,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0152,33,31062,11,20290,48,26404,0,515,51202,1.6483806580387081,0.768444175124952,1.301330704780616,0.013608535616654219,0.0,0.0,0,Chris Do,alice.nguyen@gmail.com,"78 Oak St, Chicago, IL",16014317,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0153,61,65337,24,13092,12,17829,0,572,31995,0.4896919050461379,0.7343092714117037,1.3618240146653404,0.016698042455409134,0.1846417236324958,0.131,0,Julia Ngo,hanh.vo@gmail.com,"22 Bay St, Toronto, CA",76054265,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0154,33,83738,9,112526,24,316671,0,803,37147,0.44360983066229853,0.35534040060504324,2.814202939765007,0.055991107181183206,1.0094046808688149,0.0,0,Alice Nguyen,felix.nguyen@gmail.com,"19 Pine Ave, San Jose, CA",63366096,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0155,40,155865,29,67936,36,74002,1,420,27469,0.17623584512238044,0.9180292424528942,1.0892899199246189,0.012107343605419301,0.07355383542581737,0.261,1,Ivan Pham,bao.tran@gmail.com,"78 Oak St, Chicago, IL",31649131,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0156,50,158970,15,54234,12,79491,1,573,9764,0.0614203937849905,0.6822659168962438,1.4657041708153287,0.028429892430165103,0.4371004372565678,0.494,1,Hanh Vo,ivan.pham@gmail.com,"22 Bay St, Toronto, CA",30517099,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0157,26,45457,22,89286,12,141439,1,489,53802,1.1835800866752937,0.6312686034262076,1.5841117308424435,0.16368216114965342,0.0,0.0,0,Julia Ngo,duy.le@gmail.com,"22 Bay St, Toronto, CA",74771224,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0158,45,145376,26,47848,12,94757,0,373,46376,0.319007263922516,0.5049547790664488,1.980375355291716,0.027427727637306214,0.6676284955830627,0.263,1,Chris Do,chris.do@gmail.com,"78 Oak St, Chicago, IL",67384807,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0159,43,37275,23,17966,36,39038,0,356,59711,1.601904761904719,0.46021824888568935,2.1728821106533354,0.01338847902190958,0.0,0.0,0,Bao Tran,emma.tran@gmail.com,"55 Nguyen Hue, Ho Chi Minh",65005293,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0160,55,126062,25,88373,48,175560,0,500,51329,0.407172661071533,0.503377762588286,1.986579611419755,0.01460475136542571,0.5848713656790645,0.031,0,Emma Tran,duy.le@gmail.com,"21 Königstr, Berlin, DE",14575011,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0161,64,139161,16,23591,12,27559,0,345,17467,0.1255164880965204,0.8560179977502501,1.1681997371878612,0.014126922532195272,0.14708789687735194,0.372,1,Alice Nguyen,chris.do@gmail.com,"14 High St, London, UK",63809473,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0162,50,145256,1,67700,36,100692,0,336,15255,0.10502147931927008,0.6723473562944358,1.4873264401772306,0.012946491404852848,0.43614669651844623,0.288,1,Bao Tran,felix.nguyen@gmail.com,"21 Königstr, Berlin, DE",98324838,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0163,39,55161,14,114040,48,306445,0,492,14908,0.27026341074309257,0.3721385566741165,2.6871711680112003,0.04307088945602498,1.231190533637095,0.032,0,Ivan Pham,ivan.pham@gmail.com,"19 Pine Ave, San Jose, CA",11559086,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0164,38,145615,5,112528,24,256021,0,411,55127,0.37858050338220395,0.439526445096299,2.275175956206435,0.03219906373980204,0.7924192008049274,0.0,0,Bao Tran,felix.nguyen@gmail.com,"8 Rue Lafayette, Paris, FR",52210456,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0165,39,40657,26,45211,12,103908,2,605,33416,0.821900287773303,0.4351060553566575,2.298290239101053,0.09266751932064038,0.23122511797063275,0.0,0,Emma Tran,julia.ngo@gmail.com,"10 Broadway, New York, NY",54493982,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0166,56,95045,7,94295,48,220688,0,309,27267,0.2868851596612101,0.4272774233306731,2.340399809109684,0.02066893752039265,0.9558589958634074,0.106,0,Felix Nguyen,felix.nguyen@gmail.com,"21 Königstr, Berlin, DE",90707982,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0167,35,88388,6,74683,48,188634,2,465,58095,0.6572724804271999,0.39591484037872077,2.525795696477076,0.017603021148808674,0.5229321744284476,0.0,0,Hanh Vo,bao.tran@gmail.com,"19 Pine Ave, San Jose, CA",35456132,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0168,28,67650,7,59086,36,65952,0,549,36205,0.5351810790835102,0.8958939835031402,1.1162034999830568,0.024261312309418515,0.054013585468858656,0.0,0,Alice Nguyen,felix.nguyen@gmail.com,"55 Nguyen Hue, Ho Chi Minh",52800505,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0169,35,27985,19,19371,48,33574,0,829,54565,1.949794532785351,0.5769643176267178,1.73320943678686,0.014420671788157157,0.0,0.0,0,Julia Ngo,emma.tran@gmail.com,"78 Oak St, Chicago, IL",74547279,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0170,21,129221,17,47034,12,97786,0,648,59078,0.4571857515419285,0.4809890986439727,2.0790491984521395,0.030331757219595457,0.5857232797070998,0.181,0,Hanh Vo,hanh.vo@gmail.com,"22 Bay St, Toronto, CA",15429773,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0171,25,70303,28,79274,24,132935,0,784,4766,0.06779227060011567,0.5963365554594307,1.6769054166561335,0.046983533180599085,0.6310164614795154,0.305,1,Alice Nguyen,julia.ngo@gmail.com,"78 Oak St, Chicago, IL",82098035,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0172,24,114324,12,118435,36,318466,0,488,21692,0.18974143661873105,0.37189213291214646,2.6889517456832635,0.028776644545499608,1.3684876150776164,0.305,1,Hanh Vo,julia.ngo@gmail.com,"14 High St, London, UK",83999218,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0173,54,80379,8,3572,24,7019,0,547,44048,0.5480038318466197,0.5089044023364426,1.9650055991035933,0.0018516445007667438,0.4361788330415722,0.075,0,Bao Tran,alice.nguyen@gmail.com,"23 Elm St, Boston, MA",74768228,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0174,52,75443,1,86977,48,220682,1,531,48789,0.6467001577349701,0.39412820257202497,2.5372454786897394,0.024018409041204076,0.5431085851437208,0.0,0,Bao Tran,giang.ho@gmail.com,"55 Nguyen Hue, Ho Chi Minh",77284990,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0175,51,144649,0,102021,36,275867,0,788,8909,0.061590470725687275,0.3698195144761774,2.704021721018195,0.01959167824587745,1.5990702210939016,0.431,1,Alice Nguyen,ivan.pham@gmail.com,"21 Königstr, Berlin, DE",80358133,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
