application_id,customer_name,email,phone,address,national_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,DTI,LTV,CCR,ITI,CWI,session_user_name,session_user_email,session_flagged,created_at
APP_0084,Bao Tran,julia.ngo@gmail.com,+1-202-555-1083,"55 Nguyen Hue, Ho Chi Minh",18750396,43,78912,9,43962,60,134228,deposit,0,436,6521,278848,0.0826363544201125,0.32751735852429953,3.0532732814702914,0.009285026358320396,1.850733382720023,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0085,Chris Do,hanh.vo@gmail.com,+1-202-555-1084,"14 High St, London, UK",38112997,50,61919,14,45976,48,164682,car,0,459,36656,298338,0.5919992247936725,0.27918048116976796,3.581912302070568,0.015469134406456227,0.8822847673997599,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0086,Felix Nguyen,emma.tran@gmail.com,+1-202-555-1085,"55 Nguyen Hue, Ho Chi Minh",79105951,34,146038,15,57360,36,63815,deposit,1,486,1166,139194,0.007984223284350594,0.8988482331740046,1.1125348675034674,0.010910402315075963,0.11163636399407763,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0087,Giang Ho,duy.le@gmail.com,+1-202-555-1086,"23 Elm St, Boston, MA",84903381,63,82318,23,79155,48,173229,land,0,604,18449,233326,0.22411866177506468,0.45693850336837105,2.1884783020655396,0.020032830000311287,0.9221181354579241,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0088,Giang Ho,felix.nguyen@gmail.com,+1-202-555-1087,"14 High St, London, UK",49169499,43,64423,20,49386,48,117627,car,1,456,48499,20526,0.752821197398433,0.419852584865716,2.3817883610739403,0.015970616083984746,0.3415487925390454,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0089,Felix Nguyen,felix.nguyen@gmail.com,+1-202-555-1088,"21 Königstr, Berlin, DE",82428791,33,80289,25,84914,12,40198,house,0,642,8740,37048,0.1088567549726599,2.112393651425392,0.4733966130437799,0.08813370033350643,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0090,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1089,"14 High St, London, UK",85752267,63,26511,11,55324,12,78271,land,0,544,18849,90204,0.7109878918184636,0.7068262830422416,1.4147747812883846,0.17390265674433122,0.11987493396070063,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0091,Chris Do,julia.ngo@gmail.com,+1-202-555-1090,"10 Broadway, New York, NY",44873053,61,62740,15,29733,24,9441,car,1,635,10978,200306,0.17497609180745657,3.149348585954544,0.3175259812329628,0.01974617468837043,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0092,Julia Ngo,julia.ngo@gmail.com,+1-202-555-1091,"22 Bay St, Toronto, CA",90827885,42,89444,12,26756,36,15520,house,0,385,36411,48692,0.40708152587093144,1.7239690721648373,0.580056809687525,0.008309358058691124,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0093,Bao Tran,alice.nguyen@gmail.com,+1-202-555-1092,"14 High St, London, UK",35949529,22,139805,27,35636,12,72536,house,0,642,23196,19912,0.16591681270340713,0.49128708503363167,2.0354697496912664,0.02124149112277224,0.8636679091717314,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0094,Bao Tran,hanh.vo@gmail.com,+1-202-555-1093,"21 Königstr, Berlin, DE",31560200,47,117278,9,61759,12,95256,deposit,0,808,29655,203943,0.2528607240914728,0.6483476106491911,1.542382486763038,0.0438836212495473,0.40523525842562247,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0095,Alice Nguyen,bao.tran@gmail.com,+1-202-555-1094,"22 Bay St, Toronto, CA",71424594,45,122661,17,28035,72,161122,house,0,374,47128,233354,0.38421340116255054,0.1739985849232248,5.747173176386455,0.0031743993607959236,1.525921806075143,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0096,Hanh Vo,hanh.vo@gmail.com,+1-202-555-1095,"19 Pine Ave, San Jose, CA",67308563,27,93112,3,91846,36,33786,deposit,2,480,26052,224371,0.2797920783572442,2.718463268809486,0.3678548875291208,0.027400096418365855,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0097,Ivan Pham,emma.tran@gmail.com,+1-202-555-1096,"8 Rue Lafayette, Paris, FR",22577723,48,38823,25,50587,48,169121,deposit,0,681,36707,241774,0.9454962264636699,0.2991172001111613,3.3431711704587475,0.02714617194218247,0.11460227220195063,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0098,Giang Ho,ivan.pham@gmail.com,+1-202-555-1097,"10 Broadway, New York, NY",84946306,57,73865,11,87010,48,53028,house,0,639,4895,242826,0.06626954579299985,1.640831258957501,0.6094471899781564,0.024540828989312178,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0099,Bao Tran,hanh.vo@gmail.com,+1-202-555-1098,"55 Nguyen Hue, Ho Chi Minh",82440919,25,149629,10,69909,60,34559,land,1,671,10762,184698,0.07192456007859391,2.022888393761335,0.4943426454390637,0.007786926330995817,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0100,Alice Nguyen,chris.do@gmail.com,+1-202-555-1099,"19 Pine Ave, San Jose, CA",10662604,52,30521,17,36668,60,142379,land,0,607,47342,160629,1.5511287310375954,0.2575379796177789,3.882922439183924,0.02002337188568945,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0101,Duy Le,hanh.vo@gmail.com,+1-202-555-1100,"55 Nguyen Hue, Ho Chi Minh",81715831,27,134900,14,26684,24,156672,car,1,675,42978,258489,0.3185915492957723,0.17031760620914926,5.871383600659351,0.0082419075855226,1.6960577835887958,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0102,Chris Do,julia.ngo@gmail.com,+1-202-555-1101,"55 Nguyen Hue, Ho Chi Minh",80823193,53,110561,25,75674,72,124143,land,0,635,32833,110927,0.29696728502817177,0.6095712202862779,1.6404973967280487,0.009506315769242053,0.4502906237541232,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0103,Giang Ho,ivan.pham@gmail.com,+1-202-555-1102,"10 Broadway, New York, NY",80232787,39,60488,15,36419,36,30215,car,0,340,18910,38386,0.312623991535506,1.2053284792321295,0.8296493588511265,0.016724621228355562,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0104,Duy Le,ivan.pham@gmail.com,+1-202-555-1103,"23 Elm St, Boston, MA",69836576,21,122248,15,28452,72,30146,car,1,713,9990,228069,0.08171912832929715,0.9438068068731857,1.0595388724869583,0.00323250005448903,0.05467340772567768,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0105,Felix Nguyen,emma.tran@gmail.com,+1-202-555-1104,"10 Broadway, New York, NY",52441042,63,129612,3,93386,36,82892,car,0,545,42586,90017,0.32856525630342615,1.126598465473132,0.8876276958002175,0.020014007618765844,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0106,Emma Tran,emma.tran@gmail.com,+1-202-555-1105,"8 Rue Lafayette, Paris, FR",73464883,28,30402,0,50849,12,94515,deposit,0,328,39265,293867,1.2915268732319818,0.5379992593768128,1.8587386182618764,0.13937953642238698,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0107,Duy Le,giang.ho@gmail.com,+1-202-555-1106,"22 Bay St, Toronto, CA",34940945,47,38302,11,9614,60,199733,land,0,524,12084,130111,0.31549266356847383,0.048134259236079925,20.775223632200877,0.004183419490644317,1.9546772485521975,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0108,Chris Do,giang.ho@gmail.com,+1-202-555-1107,"23 Elm St, Boston, MA",60008225,28,108218,29,52002,12,63003,car,1,539,29491,257019,0.2725147387680398,0.8253892671777404,1.2115495557862928,0.04004417009775486,0.1538991838547217,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0109,Hanh Vo,alice.nguyen@gmail.com,+1-202-555-1108,"19 Pine Ave, San Jose, CA",51302419,62,149888,27,48773,60,44977,deposit,1,347,30933,22312,0.20637409265584833,1.084398692665116,0.9221700531031325,0.005423271598258566,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0110,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1109,"10 Broadway, New York, NY",55504562,53,27995,18,87077,12,189613,deposit,0,847,23873,201176,0.8527594213252062,0.4592353899785328,2.177532528681487,0.2592040245065799,0.17338057093145776,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0111,Emma Tran,julia.ngo@gmail.com,+1-202-555-1110,"78 Oak St, Chicago, IL",61186707,56,108210,18,72598,24,37561,deposit,0,422,46333,139982,0.4281766934664039,1.9328026410371948,0.5173833989917006,0.027954132395717587,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0112,Chris Do,julia.ngo@gmail.com,+1-202-555-1111,"78 Oak St, Chicago, IL",13353608,40,42065,11,23178,48,13069,land,2,481,6205,144154,0.1475098062522252,1.773509832427747,0.5638536543273551,0.011479258290501098,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0113,Emma Tran,chris.do@gmail.com,+1-202-555-1112,"22 Bay St, Toronto, CA",22581729,41,106265,5,19293,72,89177,car,0,542,12894,86911,0.12133816402390137,0.21634502169841757,4.622246410615009,0.002521604793013778,2.0657031660188343,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0114,Felix Nguyen,chris.do@gmail.com,+1-202-555-1113,"78 Oak St, Chicago, IL",32093304,48,102914,0,62341,36,85007,deposit,0,757,4751,291646,0.046164758924927156,0.7333631348006548,1.363580949936617,0.01682661682955016,0.3467963230331235,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0115,Duy Le,bao.tran@gmail.com,+1-202-555-1114,"78 Oak St, Chicago, IL",20307706,55,36305,10,9500,12,126976,car,0,708,34646,123893,0.9543038149015025,0.07481728830645103,13.365894736840698,0.021805995499261058,0.12683196133043473,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0116,Hanh Vo,emma.tran@gmail.com,+1-202-555-1115,"21 Königstr, Berlin, DE",49565221,58,110091,9,35306,24,176525,car,0,724,32200,256639,0.29248530760915703,0.2000056649199819,4.999858381011585,0.013362430473626587,1.6980232376956679,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0117,Duy Le,hanh.vo@gmail.com,+1-202-555-1116,"55 Nguyen Hue, Ho Chi Minh",70156265,21,137129,5,18129,72,187116,car,1,430,49365,133279,0.3599894989389527,0.09688642339511268,10.321363561144556,0.0018361664320688381,1.7340065180337851,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0118,Chris Do,giang.ho@gmail.com,+1-202-555-1117,"10 Broadway, New York, NY",68898596,50,132930,7,6953,60,63610,deposit,1,764,27115,24000,0.20397953810275934,0.10930671278100756,9.14856896303622,0.0008717620802783503,2.127030245702502,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0119,Chris Do,giang.ho@gmail.com,+1-202-555-1118,"55 Nguyen Hue, Ho Chi Minh",52398658,25,28624,0,92288,12,196317,land,1,756,7529,265029,0.263031022917822,0.4700968331830638,2.127221307212182,0.26867896401710134,0.8307271337214092,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0120,Giang Ho,julia.ngo@gmail.com,+1-202-555-1119,"14 High St, London, UK",86957199,33,55739,18,13532,36,129470,car,0,555,22544,63681,0.40445648468755446,0.10451842125588859,9.5676913981666,0.006743732196100412,1.59989474190842,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0121,Ivan Pham,felix.nguyen@gmail.com,+1-202-555-1120,"19 Pine Ave, San Jose, CA",17127766,57,55103,27,5879,24,21371,car,0,600,4420,88398,0.08021341850715787,0.2750924149548325,3.6351420309570273,0.004445462739290462,2.0002808086407793,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0122,Felix Nguyen,duy.le@gmail.com,+1-202-555-1121,"8 Rue Lafayette, Paris, FR",78849896,32,81661,20,93624,24,188181,car,0,320,33545,259721,0.4107836053930222,0.4975210037145063,2.0099653934888275,0.04777066163575526,0.5950881678293138,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0123,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1122,"22 Bay St, Toronto, CA",61714055,56,42877,13,22890,72,34495,land,0,718,33709,269185,0.7861790703640463,0.6635744310769485,1.5069899519440144,0.007414620114799164,0.1084050628407722,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0124,Emma Tran,giang.ho@gmail.com,+1-202-555-1123,"78 Oak St, Chicago, IL",67124648,41,131793,12,82572,48,121010,car,0,828,42882,275858,0.3253738817691355,0.6823568300140428,1.4655088892118215,0.013052665922804312,0.3140444549309465,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0125,Chris Do,alice.nguyen@gmail.com,+1-202-555-1124,"8 Rue Lafayette, Paris, FR",60883598,31,122095,9,7971,24,159821,land,0,559,16986,133531,0.13912117613333766,0.04987454714962333,20.05030736419269,0.002720217863025994,2.4538286471268367,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0126,Giang Ho,julia.ngo@gmail.com,+1-202-555-1125,"14 High St, London, UK",59822145,35,126043,4,19587,48,55892,car,0,597,15506,229522,0.12302150853280132,0.3504437128748238,2.853525297390981,0.0032374864132993938,1.6255018192022939,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0127,Duy Le,alice.nguyen@gmail.com,+1-202-555-1126,"22 Bay St, Toronto, CA",18150978,44,49775,17,15509,36,59961,car,0,574,3562,105064,0.07156202913108847,0.2586514567802362,3.866206718679227,0.00865505887581276,2.064888411520743,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0128,Giang Ho,emma.tran@gmail.com,+1-202-555-1127,"78 Oak St, Chicago, IL",60328643,54,26821,16,72094,12,99426,deposit,1,345,20757,224713,0.7739085045300036,0.7251020859734805,1.3791161539101535,0.22399736522994879,0.08571493819438539,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0129,Emma Tran,bao.tran@gmail.com,+1-202-555-1128,"22 Bay St, Toronto, CA",81542134,47,138829,0,63914,36,177891,car,0,640,23765,155728,0.17118181359802226,0.3592874288187691,2.783286916794399,0.012788314320779953,1.4780206282119257,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0130,Julia Ngo,chris.do@gmail.com,+1-202-555-1129,"14 High St, London, UK",37355508,62,61113,12,50172,24,50931,house,0,696,37724,25068,0.6172827385335262,0.985097484832401,1.015127959818205,0.03420712450563484,0.005789731353213436,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0131,Duy Le,hanh.vo@gmail.com,+1-202-555-1130,"10 Broadway, New York, NY",64255441,59,107033,8,27955,24,135383,car,1,810,37688,131145,0.35211570263376385,0.20648825923490982,4.8428903595061765,0.010882547126756447,1.5423113898523484,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0132,Julia Ngo,bao.tran@gmail.com,+1-202-555-1131,"44 Maple Dr, Los Angeles, CA",12773605,54,138679,5,13441,72,94897,land,1,811,7012,145640,0.05056281051925634,0.1416377756936453,7.060263373260392,0.0013461342781023906,2.444883053405595,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0133,Giang Ho,duy.le@gmail.com,+1-202-555-1132,"78 Oak St, Chicago, IL",41274927,47,29520,21,59075,60,29474,house,1,570,14256,84637,0.4829268292682763,2.0043088824047635,0.4989250952179349,0.033353093947049134,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0134,Felix Nguyen,chris.do@gmail.com,+1-202-555-1133,"44 Maple Dr, Los Angeles, CA",49304564,33,25684,15,26917,12,144488,car,0,827,25573,118596,0.9956782432642503,0.18629228724876679,5.367908756547707,0.08733387841248724,0.010549940365542493,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0135,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1134,"14 High St, London, UK",98446454,39,25678,19,61068,72,167845,house,1,590,16752,155777,0.6523872575745521,0.36383568173016556,2.748493482675006,0.03303086948574085,0.607798614625689,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0136,Ivan Pham,alice.nguyen@gmail.com,+1-202-555-1135,"21 Königstr, Berlin, DE",29312620,26,44540,21,70309,48,118521,land,0,653,1277,24413,0.028670857656038874,0.5932197669611242,1.6857159111919997,0.032886637478733376,0.666055847909755,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0137,Duy Le,duy.le@gmail.com,+1-202-555-1136,"21 Königstr, Berlin, DE",34889349,37,31457,29,85696,72,41860,land,0,631,42284,54022,1.344184124360195,2.0472049689440506,0.488470873786402,0.037836482252142714,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0138,Emma Tran,ivan.pham@gmail.com,+1-202-555-1137,"22 Bay St, Toronto, CA",46767577,61,127497,24,51928,60,37899,deposit,0,849,36563,232367,0.286775375106863,1.3701680783133758,0.7298374672623492,0.006788133576886009,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0139,Duy Le,julia.ngo@gmail.com,+1-202-555-1138,"22 Bay St, Toronto, CA",99339904,39,100740,18,5450,36,89311,car,0,705,26003,112059,0.25811991264641393,0.06102271836615802,16.387339449538278,0.0015027684026670853,2.0898256431646423,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0140,Giang Ho,giang.ho@gmail.com,+1-202-555-1139,"10 Broadway, New York, NY",86806275,26,147505,26,31663,48,105232,deposit,0,366,15874,186431,0.10761669095962777,0.3008875627185618,3.323500615860679,0.004472023547131191,1.8716288105174685,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0141,Ivan Pham,bao.tran@gmail.com,+1-202-555-1140,"8 Rue Lafayette, Paris, FR",13122366,49,125185,14,86070,48,114019,house,0,339,42136,174079,0.3365898470263982,0.7548741876353875,1.324724061810139,0.01432380077455469,0.21542523951968723,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0142,Ivan Pham,duy.le@gmail.com,+1-202-555-1141,"78 Oak St, Chicago, IL",31054553,63,145398,29,55658,60,54781,deposit,1,525,1764,169853,0.012132216399125078,1.0160092002701482,0.9842430558050778,0.006379959375767662,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0143,Bao Tran,giang.ho@gmail.com,+1-202-555-1142,"19 Pine Ave, San Jose, CA",83950699,59,54819,22,63816,24,104147,land,0,583,22319,129888,0.4071398602674181,0.612749287065392,1.6319888429233793,0.04850508035332932,0.3746809937250024,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0144,Hanh Vo,chris.do@gmail.com,+1-202-555-1143,"10 Broadway, New York, NY",15247246,33,60974,19,48493,24,64655,deposit,0,667,40048,150161,0.6568045396398358,0.7500270667388331,1.3332852164229614,0.03313775816876774,0.11438197328152755,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0145,Chris Do,bao.tran@gmail.com,+1-202-555-1144,"21 Königstr, Berlin, DE",87010375,40,131176,27,20460,24,139743,deposit,0,564,47648,248934,0.3632371775324727,0.1464116270582416,6.830058651026059,0.0064989022379434705,1.630600024739575,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0146,Bao Tran,alice.nguyen@gmail.com,+1-202-555-1145,"8 Rue Lafayette, Paris, FR",35324549,44,55610,15,90186,24,160923,land,0,583,12570,289864,0.22603848228735435,0.5604295221938408,1.7843456855831084,0.0675732781845596,0.6070533772252815,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0147,Emma Tran,bao.tran@gmail.com,+1-202-555-1146,"21 Königstr, Berlin, DE",92588690,31,32153,21,78429,12,133315,car,0,806,32539,84449,1.012005100612664,0.5882983910287621,1.6998176694844802,0.20327030135462168,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0148,Chris Do,giang.ho@gmail.com,+1-202-555-1147,"10 Broadway, New York, NY",36423437,32,108641,8,99542,12,8239,land,0,484,9484,204147,0.08729669277712754,12.0818060444214,0.08276908239737917,0.07635392408000043,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0149,Giang Ho,alice.nguyen@gmail.com,+1-202-555-1148,"23 Elm St, Boston, MA",49088512,31,125120,28,86271,72,198472,deposit,0,571,5794,291233,0.04630754475703288,0.4346759240598148,2.3005645002375967,0.009576473252211332,1.240338551433452,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0150,Giang Ho,bao.tran@gmail.com,+1-202-555-1149,"78 Oak St, Chicago, IL",69572485,64,146024,18,32657,12,12563,deposit,1,606,17651,12199,0.1208773900180784,2.5994587280106183,0.3846954711087857,0.01863677660137966,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0151,Alice Nguyen,duy.le@gmail.com,+1-202-555-1150,"19 Pine Ave, San Jose, CA",21365266,53,140974,23,29155,72,199889,deposit,1,557,44254,237569,0.3139160412558322,0.1458559500522783,6.856079574686782,0.0028723775699769365,1.7580435933777276,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0152,Chris Do,emma.tran@gmail.com,+1-202-555-1151,"19 Pine Ave, San Jose, CA",60132893,57,40028,13,28605,12,14100,house,0,832,34473,154078,0.8612221444988294,2.0287234042551754,0.4929208180387872,0.059552063550546985,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0153,Chris Do,julia.ngo@gmail.com,+1-202-555-1152,"78 Oak St, Chicago, IL",55451394,56,121513,26,92285,60,107160,land,0,829,24463,290601,0.20132002337198324,0.8611888764464272,1.1611854580917682,0.012657767755776633,0.12873559790152583,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0154,Chris Do,felix.nguyen@gmail.com,+1-202-555-1153,"10 Broadway, New York, NY",80550838,63,130765,2,57908,24,28346,house,1,582,14140,177697,0.10813291018238742,2.042898468919705,0.4895005871382108,0.018451675396572324,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0155,Duy Le,duy.le@gmail.com,+1-202-555-1154,"19 Pine Ave, San Jose, CA",99649620,25,112265,3,48173,48,26278,land,2,547,7081,253059,0.06307397675143576,1.833206484511689,0.5454922882112274,0.00893959975634213,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0156,Duy Le,emma.tran@gmail.com,+1-202-555-1155,"55 Nguyen Hue, Ho Chi Minh",69788217,59,127474,15,96984,24,139212,deposit,0,623,13538,58144,0.10620204904529468,0.6966640806826948,1.435412026726043,0.03170058207816177,0.38917037730878834,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0157,Felix Nguyen,hanh.vo@gmail.com,+1-202-555-1156,"19 Pine Ave, San Jose, CA",46826779,23,129747,21,62325,36,147745,house,1,399,7634,51210,0.058837583913307755,0.4218416866899021,2.3705575611712417,0.013343275759377068,1.2899172656578317,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0158,Bao Tran,julia.ngo@gmail.com,+1-202-555-1157,"78 Oak St, Chicago, IL",46574817,41,80818,24,91396,36,30701,land,1,534,9354,278708,0.11574154272562899,2.9769714341551423,0.3359118560987315,0.03141351898967093,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0159,Emma Tran,julia.ngo@gmail.com,+1-202-555-1158,"19 Pine Ave, San Jose, CA",47616286,47,30018,13,98541,48,195519,deposit,1,419,34376,162673,1.1451795589312697,0.5039970539947499,1.9841385819100477,0.06839021586905064,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0160,Hanh Vo,bao.tran@gmail.com,+1-202-555-1159,"22 Bay St, Toronto, CA",83261833,36,82024,19,12547,36,69528,deposit,0,379,6634,171919,0.08087876719008971,0.18045967092394172,5.5414043197572695,0.004249095115674586,2.2597707527934787,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0161,Hanh Vo,alice.nguyen@gmail.com,+1-202-555-1160,"78 Oak St, Chicago, IL",38909415,27,50222,16,39345,48,69118,car,0,352,2368,59293,0.047150651109074765,0.5692439017332594,1.7567162282373427,0.01632128350091408,0.7210365653711868,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0162,Chris Do,alice.nguyen@gmail.com,+1-202-555-1161,"22 Bay St, Toronto, CA",25027562,29,39216,28,74743,60,65019,house,0,622,27117,75751,0.691477968176237,1.1495562835478683,0.8699008602812187,0.03176552087530276,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0163,Ivan Pham,giang.ho@gmail.com,+1-202-555-1162,"14 High St, London, UK",40086229,57,40615,19,82250,36,96552,deposit,0,300,14329,247285,0.35280068940045917,0.8518725660783738,1.1738844984802288,0.056253163170225336,0.11253792754036561,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0164,Ivan Pham,ivan.pham@gmail.com,+1-202-555-1163,"23 Elm St, Boston, MA",12044086,35,112171,12,19106,36,42144,deposit,0,655,22736,97965,0.20269053498675946,0.45335041761578276,2.2057992253741125,0.0047313674854238185,0.961395135296474,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0165,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1164,"21 Königstr, Berlin, DE",19552832,34,88066,29,35247,12,89557,land,0,537,6989,179407,0.07936093384506984,0.393570575164416,2.5408403552074637,0.0333528262865941,1.4185578257120666,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0166,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1165,"55 Nguyen Hue, Ho Chi Minh",18104307,61,92479,3,57076,36,48316,deposit,0,501,10498,101794,0.1135176634695432,1.181306399536361,0.8465204289018003,0.01714383205268642,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
APP_0167,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1166,"23 Elm St, Boston, MA",79439716,27,118148,29,80925,12,17872,house,0,723,22053,86400,0.18665571994447483,4.528032676812638,0.2208464627741709,0.057078833322933634,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:27
